Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
519, 9518.05, 6787.28375, 0, 19, 11.39, 1138, 169.58398294448853, p, -, 0
520, 8968.9, 6362.9055, 0, 16, 9.245, 1046, 195.185152053833, m, 0.01, 4
521, 9083.1, 6704.7115, 0, 15, 9.85, 1100, 154.95288610458374, p, -, 11
522, 9707.4, 7571.739750000001, 0, 19, 12.67, 1138, 176.27742385864258, p, -, 3
523, 9860.15, 7608.139, 0, 19, 12.97, 1266, 166.169921875, m, 0.05, 9
524, 10000.0, 8397.927, 158202, 20, 15.325, 1241, 172.1431291103363, m, 0.1, 49
525, 9843.05, 8123.13725, 0, 19, 14.16, 1208, 169.69209599494934, c, -, 48
526, 9794.15, 7485.494000000001, 0, 18, 12.22, 1240, 169.19137501716614, i, -, 0
527, 9762.55, 8031.861500000001, 0, 19, 14.245, 1119, 175.28892493247986, m, 0.01, 17
528, 9506.95, 7503.314, 0, 17, 11.71, 955, 203.40938091278076, m, 0.01, 14
529, 8612.35, 6999.566250000001, 0, 16, 11.635, 1224, 179.46301221847534, m, 0.05, 62
530, 8955.1, 6535.911, 0, 17, 10.435, 1026, 171.31865882873535, n, 0.05, 24
531, 9463.8, 7535.99675, 0, 17, 12.465, 1010, 206.94603514671326, i, -, 0
532, 9249.05, 7524.294, 0, 18, 12.935, 1111, 158.90143632888794, m, 0.1, 57
533, 9291.4, 7197.092999999999, 0, 18, 12.15, 1035, 168.93496966362, m, 0.01, 21
534, 9501.75, 7424.111749999999, 0, 18, 13.14, 1100, 162.0517659187317, m, 0.01, 39
535, 9905.7, 8225.85, 0, 19, 14.38, 1146, 168.60263085365295, m, 0.01, 78
536, 9818.9, 7665.8585, 0, 19, 13.07, 1121, 167.81585264205933, m, 0.01, 57
537, 9628.4, 7476.31775, 0, 18, 12.465, 1096, 182.65852975845337, i, -, 0
538, 9230.7, 6852.0625, 0, 17, 11.19, 1162, 168.99396681785583, m, 0.1, 13
539, 8800.25, 6788.06725, 0, 16, 10.91, 1107, 172.05848002433777, p, -, 7
540, 9347.05, 7345.097250000001, 0, 18, 12.575, 1207, 160.61642003059387, m, 0.1, 17
541, 9619.2, 6601.575, 0, 18, 10.505, 1045, 175.74888920783997, m, 0.01, 84
542, 8892.55, 6351.91675, 0, 16, 9.895, 1101, 165.37996006011963, i, -, 0
543, 8809.0, 6278.5965, 0, 16, 9.87, 1040, 170.59664392471313, m, 0.01, 2
544, 8862.95, 6145.7625, 0, 16, 9.555, 988, 173.41596388816833, c, -, 10
545, 9573.6, 7378.1357499999995, 0, 18, 11.89, 964, 191.40705704689026, i, -, 0
546, 9500.0, 7820.294749999999, 0, 19, 13.685, 1087, 167.34881401062012, i, -, 0
547, 9860.5, 7152.275250000001, 0, 19, 11.85, 1056, 168.01881504058838, m, 0.01, 63
548, 10000.0, 8679.84475, 118241, 20, 15.975, 1214, 152.8798599243164, m, 0.05, 19
