Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
5890, 10000.0, 6928.176, 5253, 1, 0.5, 40, 140.09591102600098, i, -, 0
5891, 10000.0, 7301.596, 5253, 1, 0.584, 43, 146.14583778381348, i, -, 0
5892, 10000.0, 6986.69, 5253, 1, 0.552, 65, 85.80353999137878, c, -, 9
5893, 10000.0, 7360.104, 5253, 1, 0.58, 42, 145.71207308769226, i, -, 0
5894, 10000.0, 7024.848, 5253, 1, 0.506, 39, 142.21267008781433, i, -, 0
5895, 10000.0, 7270.728, 5253, 1, 0.536, 61, 94.47547602653503, p, -, 0
5896, 10000.0, 7190.166, 5253, 1, 0.55, 39, 148.43057799339294, i, -, 0
5897, 10000.0, 7187.088, 5253, 1, 0.574, 44, 152.37190699577332, p, -, 0
5898, 10000.0, 6985.322, 5253, 1, 0.542, 44, 127.57105207443237, p, -, 0
5899, 10000.0, 7223.028, 5253, 1, 0.562, 52, 113.76347494125366, i, -, 0
5900, 10000.0, 7217.246, 5253, 1, 0.566, 40, 145.96039295196533, i, -, 0
5901, 10000.0, 7088.462, 5253, 1, 0.56, 48, 122.15828108787537, i, -, 0
5902, 10000.0, 7103.194, 5253, 1, 0.544, 50, 112.66293287277222, p, -, 0
5903, 10000.0, 7123.89, 5253, 1, 0.546, 39, 148.08211088180542, i, -, 0
5904, 10000.0, 7352.572, 5253, 1, 0.578, 52, 119.5578260421753, i, -, 0
5905, 10000.0, 7108.516, 5253, 1, 0.528, 53, 116.5197057723999, p, -, 0
5906, 10000.0, 7161.238, 5253, 1, 0.566, 39, 154.76208591461182, i, -, 0
5907, 10000.0, 7183.55, 5253, 1, 0.548, 45, 130.61501383781433, i, -, 0
5908, 10000.0, 7060.838, 5253, 1, 0.528, 37, 170.88123178482056, p, -, 0
5909, 10000.0, 7205.722, 5253, 1, 0.56, 52, 127.17580080032349, i, -, 0
5910, 10000.0, 7409.714, 5253, 1, 0.576, 43, 132.68481993675232, i, -, 0
5911, 10000.0, 7239.91, 5253, 1, 0.58, 53, 117.83950614929199, p, -, 0
5912, 10000.0, 6838.374, 5253, 1, 0.508, 49, 127.07890105247498, i, -, 0
5913, 10000.0, 7223.052, 5253, 1, 0.56, 40, 143.27126693725586, p, -, 0
5914, 10000.0, 7236.524, 5253, 1, 0.578, 41, 155.94247198104858, p, -, 0
5915, 10000.0, 7633.344, 5253, 1, 0.588, 35, 162.54851174354553, c, -, 6
5916, 10000.0, 7139.626, 5253, 1, 0.52, 33, 171.328115940094, i, -, 0
5917, 10000.0, 7107.168, 5253, 1, 0.51, 49, 121.97895407676697, i, -, 0
5918, 10000.0, 7329.98, 5253, 1, 0.542, 41, 153.20390677452087, i, -, 0
5919, 10000.0, 7340.11, 5253, 1, 0.576, 42, 134.8840048313141, i, -, 0
5920, 10000.0, 7348.002, 5253, 1, 0.57, 41, 158.425940990448, p, -, 0
5921, 10000.0, 7361.32, 5253, 1, 0.574, 59, 113.32136607170105, c, -, 12
5922, 10000.0, 7119.01, 5253, 1, 0.562, 44, 138.59321904182434, i, -, 0
5923, 10000.0, 7252.53, 5253, 1, 0.564, 40, 146.48554301261902, i, -, 0
5924, 10000.0, 6899.452, 5253, 1, 0.5, 37, 146.15488195419312, i, -, 0
5925, 10000.0, 7176.528, 5253, 1, 0.552, 35, 155.86904788017273, p, -, 0
5926, 10000.0, 6953.392, 5253, 1, 0.51, 46, 140.25295901298523, i, -, 0
5927, 10000.0, 6925.316, 5253, 1, 0.504, 46, 131.25185012817383, i, -, 0
5928, 10000.0, 7195.312, 5253, 1, 0.55, 52, 136.46131205558777, i, -, 0
5929, 10000.0, 7049.228, 5253, 1, 0.546, 40, 146.45881509780884, i, -, 0
5930, 10000.0, 6974.43, 5253, 1, 0.518, 51, 128.93784189224243, i, -, 0
5931, 10000.0, 7032.222, 5253, 1, 0.544, 44, 140.38490223884583, i, -, 0
5932, 10000.0, 7485.168, 5253, 1, 0.566, 35, 166.6130349636078, i, -, 0
5933, 10000.0, 7231.604, 5253, 1, 0.514, 42, 137.26135110855103, p, -, 0
5934, 10000.0, 7217.872, 5253, 1, 0.538, 35, 158.0824749469757, i, -, 0
5935, 10000.0, 7227.404, 5253, 1, 0.538, 37, 178.23578596115112, i, -, 0
5936, 10000.0, 7263.922, 5253, 1, 0.558, 34, 162.64304113388062, i, -, 0
5937, 10000.0, 7099.154, 5253, 1, 0.55, 58, 109.97396898269653, p, -, 0
5938, 10000.0, 6987.044, 5253, 1, 0.532, 66, 115.69835019111633, p, -, 0
5939, 10000.0, 7027.558, 5253, 1, 0.51, 49, 114.43036198616028, i, -, 0
5940, 10000.0, 7209.724, 5253, 1, 0.55, 54, 163.68590307235718, p, -, 0
5941, 10000.0, 7257.804, 5253, 1, 0.552, 61, 109.49397802352905, i, -, 0
5942, 10000.0, 7169.338, 5253, 1, 0.556, 47, 123.66388297080994, i, -, 0
5943, 10000.0, 7248.344, 5253, 1, 0.578, 59, 116.00892782211304, p, -, 0
5944, 10000.0, 6930.478, 5253, 1, 0.516, 52, 118.58317828178406, p, -, 0
5945, 10000.0, 6771.346, 5253, 1, 0.51, 55, 112.87811422348022, i, -, 0
5946, 10000.0, 6814.33, 5253, 1, 0.48, 53, 105.86518812179565, i, -, 0
5947, 10000.0, 7163.772, 5253, 1, 0.566, 57, 104.31337118148804, i, -, 0
5948, 10000.0, 7249.66, 5253, 1, 0.548, 47, 132.0217580795288, p, -, 0
5949, 10000.0, 7074.778, 5253, 1, 0.538, 58, 113.82069492340088, i, -, 0
5950, 10000.0, 7240.318, 5253, 1, 0.55, 42, 163.1737561225891, p, -, 0
5951, 10000.0, 7655.304, 5253, 1, 0.616, 41, 184.29075980186462, p, -, 0
5952, 10000.0, 7398.64, 5253, 1, 0.56, 40, 171.6424629688263, i, -, 0
5953, 10000.0, 7010.686, 5253, 1, 0.54, 36, 159.27401089668274, p, -, 0
5954, 10000.0, 7053.468, 5253, 1, 0.536, 38, 158.58738803863525, p, -, 0
5955, 10000.0, 7171.888, 5253, 1, 0.548, 49, 137.78992795944214, i, -, 0
5956, 10000.0, 7438.794, 5253, 1, 0.586, 40, 143.709312915802, p, -, 0
5957, 10000.0, 7227.734, 5253, 1, 0.548, 38, 148.8335099220276, p, -, 0
5958, 10000.0, 7317.492, 5253, 1, 0.554, 34, 167.83441996574402, i, -, 0
5959, 10000.0, 7323.342, 5253, 1, 0.58, 32, 172.9745738506317, p, -, 0
5960, 10000.0, 7311.784, 5253, 1, 0.58, 25, 223.1300950050354, p, -, 0
5961, 10000.0, 7311.784, 5253, 1, 0.58, 31, 176.55840492248535, r, -, 0
5962, 10000.0, 7312.722, 5253, 1, 0.544, 28, 197.13083004951477, i, -, 0
5963, 10000.0, 7502.406, 5253, 1, 0.6, 28, 199.3183720111847, p, -, 0
5964, 10000.0, 7278.366, 5253, 1, 0.558, 27, 206.5218300819397, p, -, 0
5965, 10000.0, 7126.564, 5253, 1, 0.52, 26, 205.39000034332275, i, -, 0
5966, 10000.0, 7082.504, 5253, 1, 0.49, 27, 204.29646515846252, i, -, 0
5967, 10000.0, 7100.864, 5253, 1, 0.504, 27, 207.21762919425964, p, -, 0
5968, 10000.0, 7258.508, 5253, 1, 0.532, 26, 209.4841558933258, p, -, 0
5969, 10000.0, 6927.572, 5253, 1, 0.496, 25, 217.8889343738556, p, -, 0
5970, 10000.0, 6990.276, 5253, 1, 0.524, 25, 218.50361013412476, p, -, 0
5971, 10000.0, 6864.958, 5253, 1, 0.49, 24, 228.85102486610413, p, -, 0
